"","X","startTime","duration","app","title","url","endTime","date","category"
"6560",6560,2023-01-09 11:59:00,116.646,"Google Chrome","",NA,2023-01-09 12:01:00,2023-01-09,"studies"
"6561",6561,2023-01-09 11:59:00,13.189,"Messenger","Messenger",NA,2023-01-09 11:59:00,2023-01-09,"free time"
"6562",6562,2023-01-09 11:58:00,26.795,"Google Chrome","",NA,2023-01-09 11:59:00,2023-01-09,"studies"
"6563",6563,2023-01-09 11:58:00,5.231,"Eclipse","eclipse-workspace - Filmweb/src/main/java/mini/projekt/zpoif/Filmweb/gui.java - Eclipse IDE",NA,2023-01-09 11:59:00,2023-01-09,"studies"
"6564",6564,2023-01-09 11:58:00,16.704,"Eclipse","",NA,2023-01-09 11:58:00,2023-01-09,"studies"
"6565",6565,2023-01-09 11:58:00,10.629,"Eclipse","eclipse-workspace - Filmweb/src/main/java/mini/projekt/zpoif/Filmweb/gui.java - Eclipse IDE",NA,2023-01-09 11:58:00,2023-01-09,"studies"
"6566",6566,2023-01-09 11:57:00,49.4,"Google Chrome","",NA,2023-01-09 11:58:00,2023-01-09,"studies"
"6567",6567,2023-01-09 11:57:00,7.968,"Messenger","Messenger",NA,2023-01-09 11:57:00,2023-01-09,"free time"
"6568",6568,2023-01-09 11:57:00,3.742,"gui","My First GUI",NA,2023-01-09 11:57:00,2023-01-09,"other"
"6569",6569,2023-01-09 11:57:00,2.855,"Messenger","Messenger",NA,2023-01-09 11:57:00,2023-01-09,"free time"
"6570",6570,2023-01-09 11:57:00,20.004,"Eclipse","eclipse-workspace - Filmweb/src/main/java/mini/projekt/zpoif/Filmweb/gui.java - Eclipse IDE",NA,2023-01-09 11:57:00,2023-01-09,"studies"
"6571",6571,2023-01-09 11:57:00,0.388,"Eclipse","eclipse-workspace - Filmweb/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-09 11:57:00,2023-01-09,"studies"
"6572",6572,2023-01-09 11:56:00,3.563,"Eclipse","New Java Class",NA,2023-01-09 11:57:00,2023-01-09,"studies"
"6573",6573,2023-01-09 11:56:00,6.952,"Eclipse","eclipse-workspace - Filmweb/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-09 11:56:00,2023-01-09,"studies"
"6574",6574,2023-01-09 11:56:00,22.578,"Google Chrome","",NA,2023-01-09 11:56:00,2023-01-09,"studies"
"6575",6575,2023-01-09 11:55:00,33.382,"GitHub Desktop","GitHub Desktop",NA,2023-01-09 11:56:00,2023-01-09,"studies"
"6576",6576,2023-01-09 11:55:00,14.392,"Google Chrome","",NA,2023-01-09 11:55:00,2023-01-09,"studies"
"6577",6577,2023-01-09 11:55:00,1.837,"Eclipse","eclipse-workspace - Filmweb/src/main/java/mini/projekt/zpoif/Filmweb/App.java - Eclipse IDE",NA,2023-01-09 11:55:00,2023-01-09,"studies"
"6578",6578,2023-01-09 11:54:00,72.639,"Messenger","Messenger",NA,2023-01-09 11:55:00,2023-01-09,"free time"
"6579",6579,2023-01-09 11:53:00,31.179,"GitHub Desktop","GitHub Desktop",NA,2023-01-09 11:54:00,2023-01-09,"studies"
"6580",6580,2023-01-09 11:53:00,12.68,"Google Chrome","",NA,2023-01-09 11:53:00,2023-01-09,"studies"
"6581",6581,2023-01-09 11:53:00,7.966,"Messenger","Messenger",NA,2023-01-09 11:53:00,2023-01-09,"free time"
"6582",6582,2023-01-09 11:53:00,30.182,"Google Chrome","",NA,2023-01-09 11:53:00,2023-01-09,"studies"
"6583",6583,2023-01-09 11:51:00,79.854,"Messenger","Messenger",NA,2023-01-09 11:53:00,2023-01-09,"free time"
"6584",6584,2023-01-09 11:51:00,4.757,"Spotify","Spotify Premium",NA,2023-01-09 11:51:00,2023-01-09,"free time"
"6585",6585,2023-01-09 10:12:00,3.556,"Spotify","Spotify Premium",NA,2023-01-09 10:12:00,2023-01-09,"free time"
"6586",6586,2023-01-09 10:12:00,0.694,"Spotify","Arctic Monkeys - Teddy Picker",NA,2023-01-09 10:12:00,2023-01-09,"free time"
"6587",6587,2023-01-09 09:46:00,313.52,"ScreenSaverEngine","ScreenSaverEngine",NA,2023-01-09 09:52:00,2023-01-09,"other"
"6588",6588,2023-01-09 09:46:00,0,"ScreenSaverEngine","",NA,2023-01-09 09:46:00,2023-01-09,"other"
"6589",6589,2023-01-09 09:45:00,71.149,"Spotify","Arctic Monkeys - Love is a Laserquest",NA,2023-01-09 09:46:00,2023-01-09,"free time"
"6590",6590,2023-01-09 09:42:00,203.37,"Spotify","Arctic Monkeys - Despair In The Departure Lounge",NA,2023-01-09 09:45:00,2023-01-09,"free time"
"6591",6591,2023-01-09 09:41:00,26.571,"Spotify","Arctic Monkeys - No Buses",NA,2023-01-09 09:42:00,2023-01-09,"free time"
"6592",6592,2023-01-09 09:40:00,64.085,"Messenger","Messenger",NA,2023-01-09 09:41:00,2023-01-09,"free time"
"6593",6593,2023-01-09 09:39:00,105.72,"Spotify","Arctic Monkeys - No Buses",NA,2023-01-09 09:40:00,2023-01-09,"free time"
"6594",6594,2023-01-09 09:38:00,1.274,"Spotify","Arctic Monkeys - I Wanna Be Yours",NA,2023-01-09 09:39:00,2023-01-09,"free time"
"6595",6595,2023-01-09 09:38:00,1.86,"Spotify","Spotify Premium",NA,2023-01-09 09:38:00,2023-01-09,"free time"
"6596",6596,2023-01-09 09:29:00,555.213,"Google Chrome","",NA,2023-01-09 09:38:00,2023-01-09,"studies"
"6597",6597,2023-01-09 09:29:00,29.287,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 09:29:00,2023-01-09,"other"
"6598",6598,2023-01-09 09:28:00,20.582,"Google Chrome","",NA,2023-01-09 09:29:00,2023-01-09,"studies"
"6599",6599,2023-01-09 09:28:00,19.121,"Messenger","Messenger",NA,2023-01-09 09:28:00,2023-01-09,"free time"
"6600",6600,2023-01-09 09:25:00,169.981,"ScreenSaverEngine","ScreenSaverEngine",NA,2023-01-09 09:28:00,2023-01-09,"other"
"6601",6601,2023-01-09 09:25:00,0,"ScreenSaverEngine","",NA,2023-01-09 09:25:00,2023-01-09,"other"
"6602",6602,2023-01-09 09:20:00,301.952,"Messenger","Messenger",NA,2023-01-09 09:25:00,2023-01-09,"free time"
"6603",6603,2023-01-09 09:20:00,2.386,"Finder","Pobrane rzeczy",NA,2023-01-09 09:20:00,2023-01-09,"other"
"6604",6604,2023-01-09 09:20:00,8.091,"Messenger","Messenger",NA,2023-01-09 09:20:00,2023-01-09,"free time"
"6605",6605,2023-01-09 09:10:00,584.987,"Google Chrome","",NA,2023-01-09 09:20:00,2023-01-09,"studies"
"6606",6606,2023-01-09 09:10:00,10.178,"Messenger","Messenger",NA,2023-01-09 09:10:00,2023-01-09,"free time"
"6607",6607,2023-01-09 09:10:00,25.336,"Google Chrome","",NA,2023-01-09 09:10:00,2023-01-09,"studies"
"6608",6608,2023-01-09 09:09:00,45.792,"Messenger","Messenger",NA,2023-01-09 09:10:00,2023-01-09,"free time"
"6609",6609,2023-01-09 09:09:00,10.392,"Google Chrome","",NA,2023-01-09 09:09:00,2023-01-09,"studies"
"6610",6610,2023-01-09 09:08:00,36.226,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 09:09:00,2023-01-09,"other"
"6611",6611,2023-01-09 09:03:00,285.964,"Google Chrome","",NA,2023-01-09 09:08:00,2023-01-09,"studies"
"6612",6612,2023-01-09 09:03:00,5.858,"Podgląd","Etykietka.pdf – 1 strona",NA,2023-01-09 09:03:00,2023-01-09,"other"
"6613",6613,2023-01-09 09:03:00,0.444,"Podgląd","Otwórz",NA,2023-01-09 09:03:00,2023-01-09,"other"
"6614",6614,2023-01-09 09:03:00,1.483,"Finder","Pobrane rzeczy",NA,2023-01-09 09:03:00,2023-01-09,"other"
"6615",6615,2023-01-09 09:01:00,108.532,"Google Chrome","",NA,2023-01-09 09:03:00,2023-01-09,"studies"
"6616",6616,2023-01-09 09:01:00,6.035,"Messenger","Messenger",NA,2023-01-09 09:01:00,2023-01-09,"free time"
"6617",6617,2023-01-09 09:01:00,5.497,"Google Chrome","",NA,2023-01-09 09:01:00,2023-01-09,"studies"
"6618",6618,2023-01-09 09:00:00,76.893,"Messenger","Messenger",NA,2023-01-09 09:01:00,2023-01-09,"free time"
"6619",6619,2023-01-09 09:00:00,20.802,"Google Chrome","",NA,2023-01-09 09:00:00,2023-01-09,"studies"
"6620",6620,2023-01-09 08:59:00,25.514,"Messenger","Messenger",NA,2023-01-09 09:00:00,2023-01-09,"free time"
"6621",6621,2023-01-09 08:59:00,3.512,"Google Chrome","",NA,2023-01-09 08:59:00,2023-01-09,"studies"
"6622",6622,2023-01-09 08:58:00,96.655,"Messenger","Messenger",NA,2023-01-09 08:59:00,2023-01-09,"free time"
"6623",6623,2023-01-09 08:57:00,39.08,"Google Chrome","",NA,2023-01-09 08:58:00,2023-01-09,"studies"
"6624",6624,2023-01-09 08:56:00,26.625,"Messenger","Messenger",NA,2023-01-09 08:57:00,2023-01-09,"free time"
"6625",6625,2023-01-09 08:56:00,11.783,"Google Chrome","",NA,2023-01-09 08:56:00,2023-01-09,"studies"
"6626",6626,2023-01-09 08:56:00,11.614,"Messenger","Messenger",NA,2023-01-09 08:56:00,2023-01-09,"free time"
"6627",6627,2023-01-09 08:56:00,2.339,"Google Chrome","",NA,2023-01-09 08:56:00,2023-01-09,"studies"
"6628",6628,2023-01-09 08:56:00,8.88,"Messenger","Messenger",NA,2023-01-09 08:56:00,2023-01-09,"free time"
"6629",6629,2023-01-09 08:55:00,28.664,"Google Chrome","",NA,2023-01-09 08:56:00,2023-01-09,"studies"
"6630",6630,2023-01-09 08:55:00,5.723,"Messenger","Messenger",NA,2023-01-09 08:55:00,2023-01-09,"free time"
"6631",6631,2023-01-09 08:55:00,20.857,"Google Chrome","",NA,2023-01-09 08:55:00,2023-01-09,"studies"
"6632",6632,2023-01-09 08:54:00,47.178,"Messenger","Messenger",NA,2023-01-09 08:55:00,2023-01-09,"free time"
"6633",6633,2023-01-09 08:52:00,144.369,"Google Chrome","",NA,2023-01-09 08:54:00,2023-01-09,"studies"
"6634",6634,2023-01-09 08:52:00,2.871,"Finder","Pobrane rzeczy",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6635",6635,2023-01-09 08:52:00,2.089,"Finder","Ostatnie",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6636",6636,2023-01-09 08:52:00,6.532,"Podgląd","Otwórz",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6637",6637,2023-01-09 08:52:00,2.08,"Finder","Finder",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6638",6638,2023-01-09 08:52:00,0,"Finder","Ostatnie",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6639",6639,2023-01-09 08:52:00,0,"Finder","Finder",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6640",6640,2023-01-09 08:52:00,0,"Finder","",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6641",6641,2023-01-09 08:51:00,3.285,"Podgląd","Otwórz",NA,2023-01-09 08:52:00,2023-01-09,"other"
"6642",6642,2023-01-09 08:51:00,2.521,"Google Chrome","",NA,2023-01-09 08:51:00,2023-01-09,"studies"
"6643",6643,2023-01-09 08:51:00,1.047,"Kalkulator","",NA,2023-01-09 08:51:00,2023-01-09,"other"
"6644",6644,2023-01-09 08:51:00,36.256,"Google Chrome","",NA,2023-01-09 08:51:00,2023-01-09,"studies"
"6645",6645,2023-01-09 08:49:00,120.212,"Messenger","Messenger",NA,2023-01-09 08:51:00,2023-01-09,"free time"
"6646",6646,2023-01-09 08:48:00,52.906,"Google Chrome","",NA,2023-01-09 08:49:00,2023-01-09,"studies"
"6647",6647,2023-01-09 08:48:00,6.851,"Messenger","Messenger",NA,2023-01-09 08:48:00,2023-01-09,"free time"
"6648",6648,2023-01-09 08:47:00,17.856,"Google Chrome","",NA,2023-01-09 08:48:00,2023-01-09,"studies"
"6649",6649,2023-01-09 08:47:00,7.367,"Messenger","Messenger",NA,2023-01-09 08:47:00,2023-01-09,"free time"
"6650",6650,2023-01-09 08:47:00,19.447,"Google Chrome","",NA,2023-01-09 08:47:00,2023-01-09,"studies"
"6651",6651,2023-01-09 08:47:00,9.018,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:47:00,2023-01-09,"other"
"6652",6652,2023-01-09 08:47:00,3.866,"Google Chrome","",NA,2023-01-09 08:47:00,2023-01-09,"studies"
"6653",6653,2023-01-09 08:44:00,156.605,"Messenger","Messenger",NA,2023-01-09 08:47:00,2023-01-09,"free time"
"6654",6654,2023-01-09 08:39:00,297.536,"Google Chrome","",NA,2023-01-09 08:44:00,2023-01-09,"studies"
"6655",6655,2023-01-09 08:39:00,10.043,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:39:00,2023-01-09,"other"
"6656",6656,2023-01-09 08:38:00,62.313,"Google Chrome","",NA,2023-01-09 08:39:00,2023-01-09,"studies"
"6657",6657,2023-01-09 08:37:00,51.475,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:38:00,2023-01-09,"other"
"6658",6658,2023-01-09 08:28:00,545.177,"Google Chrome","",NA,2023-01-09 08:37:00,2023-01-09,"studies"
"6659",6659,2023-01-09 08:27:00,70.994,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:28:00,2023-01-09,"other"
"6660",6660,2023-01-09 08:25:00,96.044,"Google Chrome","",NA,2023-01-09 08:27:00,2023-01-09,"studies"
"6661",6661,2023-01-09 08:25:00,36.19,"Messenger","Messenger",NA,2023-01-09 08:25:00,2023-01-09,"free time"
"6662",6662,2023-01-09 08:16:00,513.31,"Google Chrome","",NA,2023-01-09 08:25:00,2023-01-09,"studies"
"6663",6663,2023-01-09 08:15:00,51.799,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:16:00,2023-01-09,"other"
"6664",6664,2023-01-09 08:14:00,106.149,"ScreenSaverEngine","ScreenSaverEngine",NA,2023-01-09 08:15:00,2023-01-09,"other"
"6665",6665,2023-01-09 08:14:00,0,"ScreenSaverEngine","",NA,2023-01-09 08:14:00,2023-01-09,"other"
"6666",6666,2023-01-09 08:08:00,302.877,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:14:00,2023-01-09,"other"
"6667",6667,2023-01-09 08:08:00,14.108,"Google Chrome","",NA,2023-01-09 08:08:00,2023-01-09,"studies"
"6668",6668,2023-01-09 08:08:00,4.62,"Messenger","Messenger",NA,2023-01-09 08:08:00,2023-01-09,"free time"
"6669",6669,2023-01-09 08:08:00,4.778,"Wiadomości","Mama",NA,2023-01-09 08:08:00,2023-01-09,"other"
"6670",6670,2023-01-09 08:08:00,3.466,"Wiadomości","+48 667 321 497",NA,2023-01-09 08:08:00,2023-01-09,"other"
"6671",6671,2023-01-09 08:08:00,5.168,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-09 08:08:00,2023-01-09,"other"
"6672",6672,2023-01-09 08:08:00,23.965,"Microsoft Teams","PDF File viewer | Microsoft Teams",NA,2023-01-09 08:08:00,2023-01-09,"other"
"6673",6673,2023-01-09 08:08:00,0,"Microsoft Teams","https://teams.microsoft.com/_#/conversations/19:953da874ef6f40ba8f8e8bbf0e015c91@thread.v2?ctx=chat",NA,2023-01-09 08:08:00,2023-01-09,"other"
"6674",6674,2023-01-09 08:07:00,28.871,"Microsoft Teams","Horodejczuk Adam, +5 | Microsoft Teams",NA,2023-01-09 08:08:00,2023-01-09,"other"
"6675",6675,2023-01-09 08:07:00,25.996,"Google Chrome","",NA,2023-01-09 08:07:00,2023-01-09,"studies"
"6676",6676,2023-01-09 00:11:00,9.333,"Google Chrome","",NA,2023-01-09 00:11:00,2023-01-09,"studies"
"6677",6677,2023-01-09 00:11:00,1.702,"Messenger","Messenger",NA,2023-01-09 00:11:00,2023-01-09,"free time"
"6678",6678,2023-01-09 00:11:00,0.583,"RStudio","RStudio",NA,2023-01-09 00:11:00,2023-01-09,"studies"
"6679",6679,2023-01-09 00:11:00,2.302,"RStudio","",NA,2023-01-09 00:11:00,2023-01-09,"studies"
"6680",6680,2023-01-09 00:11:00,3.296,"RStudio","RStudio",NA,2023-01-09 00:11:00,2023-01-09,"studies"
"6681",6681,2023-01-09 00:10:00,41.407,"Messenger","Messenger",NA,2023-01-09 00:11:00,2023-01-09,"free time"
"6682",6682,2023-01-09 00:09:00,88.376,"RStudio","RStudio",NA,2023-01-09 00:10:00,2023-01-09,"studies"
"6683",6683,2023-01-09 00:07:00,117.746,"Messenger","Messenger",NA,2023-01-09 00:09:00,2023-01-09,"free time"
"6684",6684,2023-01-09 00:07:00,6.468,"Kalkulator","",NA,2023-01-09 00:07:00,2023-01-09,"other"
"6685",6685,2023-01-09 00:01:00,340.567,"Messenger","Messenger",NA,2023-01-09 00:07:00,2023-01-09,"free time"
"6686",6686,2023-01-09 00:01:00,15.393,"Messenger","",NA,2023-01-09 00:01:00,2023-01-09,"free time"
"6687",6687,2023-01-08 23:56:00,282.275,"Messenger","Messenger",NA,2023-01-09 00:01:00,2023-01-08,"free time"
"6688",6688,2023-01-08 23:56:00,5.986,"RStudio","RStudio",NA,2023-01-08 23:56:00,2023-01-08,"studies"
"6689",6689,2023-01-08 23:56:00,4.722,"Microsoft Excel","",NA,2023-01-08 23:56:00,2023-01-08,"studies"
"6690",6690,2023-01-08 23:56:00,2.842,"Microsoft Excel","Natalia_spotify",NA,2023-01-08 23:56:00,2023-01-08,"studies"
"6691",6691,2023-01-08 23:56:00,15.572,"Finder","data",NA,2023-01-08 23:56:00,2023-01-08,"other"
"6692",6692,2023-01-08 23:56:00,4.364,"RStudio","RStudio",NA,2023-01-08 23:56:00,2023-01-08,"studies"
"6693",6693,2023-01-08 23:55:00,27.96,"Messenger","Messenger",NA,2023-01-08 23:56:00,2023-01-08,"free time"
"6694",6694,2023-01-08 23:55:00,10.058,"RStudio","RStudio",NA,2023-01-08 23:55:00,2023-01-08,"studies"
"6695",6695,2023-01-08 23:55:00,2.929,"Google Chrome","",NA,2023-01-08 23:55:00,2023-01-08,"studies"
"6696",6696,2023-01-08 23:55:00,19.193,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-08 23:55:00,2023-01-08,"other"
"6697",6697,2023-01-08 23:55:00,6.052,"RStudio","RStudio",NA,2023-01-08 23:55:00,2023-01-08,"studies"
"6698",6698,2023-01-08 23:55:00,2.206,"Finder","data",NA,2023-01-08 23:55:00,2023-01-08,"other"
"6699",6699,2023-01-08 23:54:00,52.498,"Messenger","Messenger",NA,2023-01-08 23:55:00,2023-01-08,"free time"
"6700",6700,2023-01-08 23:54:00,6.592,"Finder","data",NA,2023-01-08 23:54:00,2023-01-08,"other"
"6701",6701,2023-01-08 23:54:00,1.813,"Finder","xyz",NA,2023-01-08 23:54:00,2023-01-08,"other"
"6702",6702,2023-01-08 23:54:00,1.835,"Finder","scripts",NA,2023-01-08 23:54:00,2023-01-08,"other"
"6703",6703,2023-01-08 23:53:00,42.42,"RStudio","RStudio",NA,2023-01-08 23:54:00,2023-01-08,"studies"
"6704",6704,2023-01-08 23:53:00,2.09,"Microsoft Teams","Horodejczuk Adam, +5 | Microsoft Teams",NA,2023-01-08 23:53:00,2023-01-08,"other"
"6705",6705,2023-01-08 23:52:00,26.984,"Messenger","Messenger",NA,2023-01-08 23:53:00,2023-01-08,"free time"
"6706",6706,2023-01-08 23:52:00,3.406,"Microsoft Teams","Horodejczuk Adam, +5 | Microsoft Teams",NA,2023-01-08 23:52:00,2023-01-08,"other"
"6707",6707,2023-01-08 23:52:00,7.563,"Messenger","Messenger",NA,2023-01-08 23:52:00,2023-01-08,"free time"
"6708",6708,2023-01-08 23:52:00,2.424,"Microsoft Teams","Horodejczuk Adam, +5 | Microsoft Teams",NA,2023-01-08 23:52:00,2023-01-08,"other"
"6709",6709,2023-01-08 23:52:00,5.862,"Messenger","Messenger",NA,2023-01-08 23:52:00,2023-01-08,"free time"
"6710",6710,2023-01-08 23:52:00,9.518,"Microsoft Teams","Horodejczuk Adam, +5 | Microsoft Teams",NA,2023-01-08 23:52:00,2023-01-08,"other"
"6711",6711,2023-01-08 23:51:00,41.393,"Messenger","Messenger",NA,2023-01-08 23:52:00,2023-01-08,"free time"
"6712",6712,2023-01-08 23:51:00,34.462,"RStudio","RStudio",NA,2023-01-08 23:51:00,2023-01-08,"studies"
"6713",6713,2023-01-08 23:50:00,8.052,"Messenger","Messenger",NA,2023-01-08 23:51:00,2023-01-08,"free time"
"6714",6714,2023-01-08 23:50:00,1.166,"Google Chrome","",NA,2023-01-08 23:50:00,2023-01-08,"studies"
"6715",6715,2023-01-08 23:50:00,1.575,"RStudio","RStudio",NA,2023-01-08 23:50:00,2023-01-08,"studies"
"6716",6716,2023-01-08 23:48:00,123.488,"Messenger","Messenger",NA,2023-01-08 23:50:00,2023-01-08,"free time"
"6717",6717,2023-01-08 23:48:00,5.67,"Messenger","Przeglądarka multimediów",NA,2023-01-08 23:48:00,2023-01-08,"free time"
"6718",6718,2023-01-08 23:45:00,192.21,"Messenger","Messenger",NA,2023-01-08 23:48:00,2023-01-08,"free time"
"6719",6719,2023-01-08 23:45:00,4.577,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-08 23:45:00,2023-01-08,"other"
"6720",6720,2023-01-08 23:43:00,109.991,"Messenger","Messenger",NA,2023-01-08 23:45:00,2023-01-08,"free time"
"6721",6721,2023-01-08 23:43:00,0.967,"Google Chrome","",NA,2023-01-08 23:43:00,2023-01-08,"studies"
"6722",6722,2023-01-08 23:43:00,0.729,"Spotify","Spotify Premium",NA,2023-01-08 23:43:00,2023-01-08,"free time"
"6723",6723,2023-01-08 23:43:00,0.796,"Spotify","Arctic Monkeys - I Wanna Be Yours",NA,2023-01-08 23:43:00,2023-01-08,"free time"
"6724",6724,2023-01-08 23:42:00,49.483,"Messenger","Messenger",NA,2023-01-08 23:43:00,2023-01-08,"free time"
"6725",6725,2023-01-08 23:42:00,23.187,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-08 23:42:00,2023-01-08,"other"
"6726",6726,2023-01-08 23:40:00,119.145,"Messenger","Messenger",NA,2023-01-08 23:42:00,2023-01-08,"free time"
"6727",6727,2023-01-08 23:40:00,4.16,"Discord","ALE MI SIE NIE CHCE NIE - Discord",NA,2023-01-08 23:40:00,2023-01-08,"other"
"6728",6728,2023-01-08 23:40:00,19.726,"Messenger","Messenger",NA,2023-01-08 23:40:00,2023-01-08,"free time"
"6729",6729,2023-01-08 23:39:00,3.266,"RStudio","RStudio",NA,2023-01-08 23:40:00,2023-01-08,"studies"
"6730",6730,2023-01-08 23:36:00,205.101,"Messenger","Messenger",NA,2023-01-08 23:39:00,2023-01-08,"free time"
"6731",6731,2023-01-08 23:35:00,40.799,"Google Chrome","",NA,2023-01-08 23:36:00,2023-01-08,"studies"
"6732",6732,2023-01-08 23:35:00,1.612,"Messenger","Messenger",NA,2023-01-08 23:35:00,2023-01-08,"free time"
"6733",6733,2023-01-08 23:35:00,1.575,"RStudio","RStudio",NA,2023-01-08 23:35:00,2023-01-08,"studies"
"6734",6734,2023-01-08 23:34:00,84.338,"Messenger","Messenger",NA,2023-01-08 23:35:00,2023-01-08,"free time"
"6735",6735,2023-01-08 23:34:00,6.375,"Google Chrome","",NA,2023-01-08 23:34:00,2023-01-08,"studies"
"6736",6736,2023-01-08 23:34:00,5.312,"Messenger","Messenger",NA,2023-01-08 23:34:00,2023-01-08,"free time"
"6737",6737,2023-01-08 23:33:00,16.461,"Google Chrome","",NA,2023-01-08 23:34:00,2023-01-08,"studies"
"6738",6738,2023-01-08 23:33:00,23.924,"Messenger","Messenger",NA,2023-01-08 23:33:00,2023-01-08,"free time"
"6739",6739,2023-01-08 23:33:00,12.16,"Google Chrome","",NA,2023-01-08 23:33:00,2023-01-08,"studies"
"6740",6740,2023-01-08 23:33:00,4.314,"RStudio","RStudio",NA,2023-01-08 23:33:00,2023-01-08,"studies"
"6741",6741,2023-01-08 23:32:00,54.009,"Google Chrome","",NA,2023-01-08 23:33:00,2023-01-08,"studies"
"6742",6742,2023-01-08 23:32:00,8.312,"RStudio","RStudio",NA,2023-01-08 23:32:00,2023-01-08,"studies"
"6743",6743,2023-01-08 23:32:00,8.717,"Finder","scripts",NA,2023-01-08 23:32:00,2023-01-08,"other"
"6744",6744,2023-01-08 23:31:00,7.171,"Finder","xyz",NA,2023-01-08 23:32:00,2023-01-08,"other"
"6745",6745,2023-01-08 23:31:00,4.753,"Finder","natalia",NA,2023-01-08 23:31:00,2023-01-08,"other"
"6746",6746,2023-01-08 23:31:00,3.86,"Finder","api",NA,2023-01-08 23:31:00,2023-01-08,"other"
"6747",6747,2023-01-08 23:31:00,21.993,"RStudio","RStudio",NA,2023-01-08 23:31:00,2023-01-08,"studies"
"6748",6748,2023-01-08 23:31:00,1.773,"RStudio","",NA,2023-01-08 23:31:00,2023-01-08,"studies"
"6749",6749,2023-01-08 23:29:00,100.734,"RStudio","RStudio",NA,2023-01-08 23:31:00,2023-01-08,"studies"
"6750",6750,2023-01-08 23:29:00,14.968,"Messenger","Messenger",NA,2023-01-08 23:29:00,2023-01-08,"free time"
"6751",6751,2023-01-08 23:28:00,40.041,"RStudio","RStudio",NA,2023-01-08 23:29:00,2023-01-08,"studies"
"6752",6752,2023-01-08 23:27:00,61.654,"Messenger","Messenger",NA,2023-01-08 23:28:00,2023-01-08,"free time"
"6753",6753,2023-01-08 23:27:00,8.624,"RStudio","RStudio",NA,2023-01-08 23:27:00,2023-01-08,"studies"
"6754",6754,2023-01-08 23:26:00,62.165,"Messenger","Messenger",NA,2023-01-08 23:27:00,2023-01-08,"free time"
"6755",6755,2023-01-08 23:26:00,34.798,"RStudio","RStudio",NA,2023-01-08 23:26:00,2023-01-08,"studies"
